Station_code,Station_name,Latitude,Longitude,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
8041,YMCA,1.298110142,103.8478064,3,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
8057,Dhoby Ghaut Stn,1.299309973,103.8452902,1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
8058,Aft Dhoby Ghaut Stn,1.298958343,103.8465412,1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
8069,BENCOOLEN STN EXIT B,1.298213823,103.8493613,3,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
8079,Sch of the Arts,1.299214444,103.8491033,1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
8111,Winsland Hse,1.299869287,103.8409375,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
8121,Somerset Stn,1.300275693,103.8387762,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
8137,Orchard Plaza,1.300739684,103.841005,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
8138,Concorde Hotel S'pore,1.300478573,103.841847,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
9011,Opp Ngee Ann City,1.302113351,103.8343167,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9022,Bef Orchard Stn Exit B,1.302528348,103.8323978,2,PATERSON,RVSZ02,RIVER VALLEY,RV,CENTRAL REGION,CR
9023,Opp Orchard Stn/ION,1.303237273,103.8325418,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9037,Opp Mandarin Orchard,1.302340042,103.8370125,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
9038,Opp Somerset Stn,1.301542625,103.8385248,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
9047,Orchard Stn/Tang Plaza,1.304460652,103.8329447,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9048,Orchard Stn/Lucky Plaza,1.303866844,103.8341307,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9059,Natl Youth Council,1.300442518,103.836238,3,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
9111,Opp Four Seasons Hotel,1.304537526,103.8291453,1,ONE TREE HILL,RVSZ01,RIVER VALLEY,RV,CENTRAL REGION,CR
9121,Bef Tomlinson Rd,1.303973792,103.8269965,1,ONE TREE HILL,RVSZ01,RIVER VALLEY,RV,CENTRAL REGION,CR
9131,Grange Residences,1.30392,103.8233381,2,CHATSWORTH,TNSZ02,TANGLIN,TN,CENTRAL REGION,CR
9139,Aft Cuscaden Rd,1.304199419,103.8235479,1,TANGLIN,ORSZ01,ORCHARD,OR,CENTRAL REGION,CR
9141,British Council,1.305435,103.8217767,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
9149,Opp British Council,1.306089814,103.8212215,1,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
9159,Aft Tomlinson Rd,1.306026376,103.8256804,1,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
9169,Delfi Orchard,1.307013533,103.8283551,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9179,Royal Thai Embassy,1.305879662,103.83049,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9191,The Regent S'pore,1.304886531,103.8254976,1,TANGLIN,ORSZ01,ORCHARD,OR,CENTRAL REGION,CR
9212,Royal Plaza On Scotts,1.307022384,103.8326552,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9213,Thong Teck Bldg,1.307838056,103.8330508,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
9219,Far East Plaza,1.307319997,103.8331609,2,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
10009,Bt Merah Int,1.282101559,103.8172248,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10011,BEF NEIL RD,1.277738059,103.8374971,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
10017,Aft Hosp Dr,1.278320466,103.8376257,5,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
10018,Outram Pk Stn Exit F/SGH,1.279008197,103.8386036,5,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
10021,Blk 3,1.277448379,103.8383889,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
10041,BEF KAMPONG BAHRU TER,1.276058348,103.8351907,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
10049,OPP KAMPONG BAHRU TER,1.276233024,103.8348379,5,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
10051,Blk 149,1.277411635,103.8321441,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10059,Opp Blk 149,1.277396642,103.8327518,5,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
10061,Blk 140,1.278604722,103.8294864,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10069,Opp Blk 140,1.278554722,103.8300825,5,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
10071,Blk 111,1.280453094,103.8263892,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10079,Blk 201,1.280395014,103.8270891,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
10081,Opp Blk 120,1.282278354,103.8224174,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10089,Blk 119,1.282923322,103.8216566,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10091,Bt Merah Town Ctr,1.283941086,103.8178396,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10099,Opp Bt Merah Town Ctr,1.284209239,103.8176572,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10101,OPP BT MERAH SEC SCH,1.285061952,103.8137833,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10109,BT MERAH SEC SCH,1.285353157,103.8137053,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10111,Opp Blk 28,1.285928351,103.8093541,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10119,Opp Pacific Tech Ctr,1.28598009,103.8112252,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10121,Blk 126 CP,1.282599246,103.8289054,10,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
10129,Blk 121,1.28232,103.8285719,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
10131,Opp Blk 2,1.286191414,103.8068655,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10139,Blk 1,1.286351354,103.8081,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10141,Blk 18,1.285838471,103.8323818,10,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
10149,Blk 1,1.286067975,103.8328338,10,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
10151,Ctrl Green Condo,1.285720484,103.8285292,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
10161,Opp Tiong Bahru Stn,1.285931354,103.8266897,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
10169,Tiong Bahru Stn,1.285999614,103.8274812,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
10171,Opp Tiong Bahru Pk,1.28736808,103.82346,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10179,Tiong Bahru Pk,1.287223333,103.8239583,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10181,BEF AR-RABITAH MQUE,1.288503994,103.8210974,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10189,Blk 104A CP,1.288588052,103.8218319,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10191,Blk 78,1.28860026,103.8190312,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10199,Delta Swim Cplx,1.288757233,103.8193662,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10201,Opp Redhill Stn,1.289281445,103.8166285,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10209,Redhill Stn,1.289546317,103.8167289,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10211,Porsche Ctr S'pore,1.290755,103.8114417,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10219,Opp Motor Image,1.290895267,103.8119142,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10221,Ganges Ctr,1.290329066,103.8311179,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
10229,Opp Harvest Mansions,1.290521378,103.8317819,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
10231,Blk 51 CP,1.290418509,103.827881,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
10239,Blk 79,1.290606888,103.828653,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
10241,Gan Eng Seng Sec Sch,1.290616667,103.8236233,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10249,Opp Gan Eng Seng Sec Sch,1.290881389,103.8240778,6,ALEXANDRA NORTH,BMSZ06,BUKIT MERAH,BM,CENTRAL REGION,CR
10261,Delta Sports Hall,1.290903358,103.8204723,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10269,Opp Delta Sports Hall,1.291253319,103.8205758,6,ALEXANDRA NORTH,BMSZ06,BUKIT MERAH,BM,CENTRAL REGION,CR
10271,Opp Tanglin View,1.29116,103.8175767,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10279,Tanglin View,1.291513732,103.8175766,6,ALEXANDRA NORTH,BMSZ06,BUKIT MERAH,BM,CENTRAL REGION,CR
10281,SIS Bldg,1.291538333,103.8144517,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10289,Opp SIS Bldg,1.291869975,103.8144064,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
10291,Bef Dawson Rd,1.292158553,103.8106587,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10299,Aft Dawson Rd,1.292334985,103.8114649,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
10321,Aft Margaret Dr,1.294283329,103.8158784,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
10329,Crescent Girls' Sch,1.293646713,103.8159746,6,ALEXANDRA NORTH,BMSZ06,BUKIT MERAH,BM,CENTRAL REGION,CR
10331,Bef Bt Merah Ctrl,1.281363066,103.8183442,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10339,Aft Bt Merah Ctrl,1.281158351,103.8185725,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10341,Opp Blk 116,1.284846396,103.820593,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10349,Blk 116,1.284983341,103.8210415,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10351,Bef Tiong Bahru Rd,1.286755018,103.8220499,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10359,Aft Tiong Bahru Rd,1.287238333,103.822593,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10361,Cendex Ctr,1.280380921,103.8235303,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10369,Opp Cendex Ctr,1.280374712,103.8238734,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10371,Blk 129,1.283650723,103.8245027,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10379,Blk 25B,1.283736034,103.8248952,4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
10381,Opp Blk 48,1.289069722,103.8255941,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
10389,Blk 48,1.28875833,103.8257346,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
10391,Opp Melati Blk 2,1.276271053,103.8312564,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10399,Melati Blk 2,1.275881663,103.8301945,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
10401,Shriro Hse,1.288167299,103.8116785,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10409,Blk 50,1.287882218,103.8109932,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10411,Opp Blk 53,1.289129795,103.8128084,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10419,Blk 52,1.288420242,103.8125755,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10421,Blk 63B,1.288970616,103.8150354,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10429,Blk 54,1.289277906,103.8140481,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10431,ENABLING VILLAGE,1.287083844,103.8139987,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10439,OPP ENABLING VILLAGE,1.287479569,103.8141894,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10441,Opp Blk 44,1.286568989,103.8116062,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10449,Blk 44,1.286665525,103.8119538,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10451,Opp Blk 71,1.287623803,103.817256,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10459,Blk 72,1.287547234,103.8163992,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10461,Aft Margaret Dr,1.296805974,103.8116914,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
10469,Bef Margaret Dr,1.296684,103.8121692,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
10471,Bef Tanglin Rd,1.296799931,103.8146822,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
10479,Aft Tanglin Rd,1.296681,103.8154738,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
10481,Opp Blk 73,1.287841955,103.8179716,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10489,Blk 73,1.288116389,103.8177839,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10499,KAMPONG BAHRU TER,1.275854004,103.83401,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
10501,Blk 104,1.281058454,103.8252807,11,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
10519,Blk 4,1.291723031,103.8261095,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
10599,Opp Blk 36,1.28883435,103.80925,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
10651,Blk 161,1.28329993,103.8154767,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
10659,Blk 1003,1.283623333,103.8147283,2,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
11009,Ghim Moh Ter,1.311067355,103.7893224,1,GHIM MOH,QTSZ01,QUEENSTOWN,QT,CENTRAL REGION,CR
11019,Pk Hotel Alexandra,1.286796325,103.8056568,7,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
11021,Aft Queenstown NPC HQ,1.289418056,103.8022869,7,QUEENSWAY,QTSZ07,QUEENSTOWN,QT,CENTRAL REGION,CR
11029,Blk 166,1.290134722,103.8020211,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11031,Opp Queen's Cl,1.291196667,103.800455,7,QUEENSWAY,QTSZ07,QUEENSTOWN,QT,CENTRAL REGION,CR
11039,Blk 19,1.292457629,103.7999868,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11041,Aft C'wealth Dr,1.296245,103.7995233,4,TANGLIN HALT,QTSZ04,QUEENSTOWN,QT,CENTRAL REGION,CR
11049,Opp Blessed Sacrament Ch,1.295460937,103.7995255,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11051,Opp Queenstown Polyclinic,1.298721667,103.800298,4,TANGLIN HALT,QTSZ04,QUEENSTOWN,QT,CENTRAL REGION,CR
11059,Queenstown Polyclinic,1.298828928,103.8009739,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11061,Opp Queensway Sec Sch,1.302657778,103.8011869,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
11069,Queensway Sec Sch,1.302368532,103.8016176,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
11071,Blk 97,1.306213056,103.8017094,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
11079,Opp Blk 95,1.305441389,103.8018525,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
11081,Viz Holland,1.308519722,103.8025803,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11089,Opp Holland Hill Lodge,1.309461355,103.8033409,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
11091,Tulip Gdn,1.312194441,103.8036738,8,FARRER COURT,BTSZ08,BUKIT TIMAH,BT,CENTRAL REGION,CR
11099,Opp Tulip Gdn,1.313053333,103.8043767,4,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
11101,Farrer Rd Mkt,1.316149711,103.8059601,8,FARRER COURT,BTSZ08,BUKIT TIMAH,BT,CENTRAL REGION,CR
11109,Spanish Village,1.315524722,103.8057431,4,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
11111,Farrer Rd Stn Exit B,1.317801573,103.8077187,8,FARRER COURT,BTSZ08,BUKIT TIMAH,BT,CENTRAL REGION,CR
11119,Farrer Rd Stn Exit A,1.317478335,103.8078561,4,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
11131,Queens Condo,1.292884999,103.8070669,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11139,Blk 53A CP,1.293198611,103.8074469,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
11141,Queenstown Stn Exit A/D,1.294637051,103.8058251,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11149,Queenstown Stn Exit B/C,1.295064071,103.8059628,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
11151,Blk 42,1.298635858,103.8024759,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
11159,Aft Ch Of Our Saviour,1.298004408,103.8036266,5,MARGARET DRIVE,QTSZ05,QUEENSTOWN,QT,CENTRAL REGION,CR
11161,C'Wealth Stn Exit A/D,1.302133056,103.7983908,4,TANGLIN HALT,QTSZ04,QUEENSTOWN,QT,CENTRAL REGION,CR
11169,C'Wealth Stn Exit B/C,1.302705,103.7983817,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
11171,Opp Blk 7B,1.305356667,103.7947972,4,TANGLIN HALT,QTSZ04,QUEENSTOWN,QT,CENTRAL REGION,CR
11179,Blk 8,1.306275214,103.7942794,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11181,Opp Blk 43,1.307223333,103.7922764,4,TANGLIN HALT,QTSZ04,QUEENSTOWN,QT,CENTRAL REGION,CR
11189,Blk 43,1.307401389,103.7925422,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11191,Buona Vista Stn,1.308016408,103.7883732,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
11199,Blk 15,1.308379707,103.7884315,1,GHIM MOH,QTSZ01,QUEENSTOWN,QT,CENTRAL REGION,CR
11201,CSC Dempsey Clubhse,1.306926429,103.8118645,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
11209,Opp Peirce Rd,1.308172808,103.8103835,4,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
11211,Aft Peirce Rd,1.308387799,103.8093952,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
11219,Great Eastern Mansions,1.309885061,103.8071641,4,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
11221,Lien Twrs,1.310022253,103.8054441,3,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
11229,Les Jardins De Holland,1.310600659,103.8052254,4,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
11231,Aft Estoril Mansions,1.311153163,103.8011992,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11239,Fairlodge,1.311528574,103.8016552,8,FARRER COURT,BTSZ08,BUKIT TIMAH,BT,CENTRAL REGION,CR
11259,Opp Blk 21,1.311198879,103.79274,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11261,Holland Village,1.312231684,103.7944462,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11269,Opp Holland Village,1.312561126,103.794538,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11271,Aft East Sussex Lane,1.314734444,103.7900842,4,ULU PANDAN,BTSZ04,BUKIT TIMAH,BT,CENTRAL REGION,CR
11279,Aft Coronation Rd West,1.314668789,103.7906926,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11281,Aft Tan Boon Chong Ave,1.316226944,103.7885219,4,ULU PANDAN,BTSZ04,BUKIT TIMAH,BT,CENTRAL REGION,CR
11289,Opp Tan Boon Chong Ave,1.316188914,103.7890434,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11291,Cold Storage Jelita,1.317927778,103.7859233,4,ULU PANDAN,BTSZ04,BUKIT TIMAH,BT,CENTRAL REGION,CR
11299,Opp Cold Storage Jelita,1.318269756,103.7855884,3,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
11301,Hse No. 578,1.318039721,103.7879007,3,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
11309,Hse No. 589,1.318624439,103.7884299,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11311,Hse No. 532,1.319896389,103.7891869,3,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
11319,Opp Hse No. 516,1.32030638,103.7895997,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11321,Opp Regent Villa,1.321231389,103.7901036,3,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
11329,Regent Villa,1.322361397,103.7909809,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11331,Opp Dynasty Gdn II,1.323209188,103.7914467,3,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
11339,Dynasty Lodge,1.323986389,103.7920472,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11341,Garlick Ville,1.325515062,103.7928279,3,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
11349,Opp Garlick Ville,1.325666111,103.7930739,6,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
11351,Blk 13,1.309345712,103.7894511,1,GHIM MOH,QTSZ01,QUEENSTOWN,QT,CENTRAL REGION,CR
11359,Opp Blk 13,1.309310226,103.7896861,1,GHIM MOH,QTSZ01,QUEENSTOWN,QT,CENTRAL REGION,CR
11361,Buona Vista Stn Exit C,1.306496986,103.7905812,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
11369,Buona Vista Stn Exit D,1.306325964,103.7908483,8,ONE NORTH,QTSZ08,QUEENSTOWN,QT,CENTRAL REGION,CR
11379,Buona Vista Ter,1.309170025,103.7923632,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11381,Blk 10A,1.308411379,103.7932829,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11389,Blk 46,1.30906501,103.7929322,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11401,Holland V Stn/Blk12,1.309067222,103.7950744,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11409,Blk 9,1.307644167,103.7943258,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
11419,Holland V Stn Exit A,1.311029814,103.796044,7,LEEDON PARK,BTSZ07,BUKIT TIMAH,BT,CENTRAL REGION,CR
11429,Opp Blk 115B,1.30454,103.7983633,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
11439,Blk 92,1.306064722,103.8002978,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
