"","ORIGIN_SUB_C","ORIGIN_SUB_N","DESTINATION_SUB_C","DESTINATION_SUB_N","TOTAL_TRIPS"
"2074","BDSZ06","BEDOK SOUTH","BMSZ04","TIONG BAHRU STATION",6378
"2075","BDSZ06","BEDOK SOUTH","BMSZ05","SINGAPORE GENERAL HOSPITAL",2638
"2076","BDSZ06","BEDOK SOUTH","BMSZ07","ALEXANDRA HILL",275
"2077","BDSZ06","BEDOK SOUTH","BMSZ08","HENDERSON HILL",22
"2078","BDSZ06","BEDOK SOUTH","BMSZ09","BUKIT HO SWEE",132
"2079","BDSZ06","BEDOK SOUTH","BMSZ10","TIONG BAHRU",11
"2080","BDSZ06","BEDOK SOUTH","BMSZ11","KAMPONG TIONG BAHRU",132
"2081","BDSZ06","BEDOK SOUTH","BMSZ16","EVERTON PARK",17292
"2082","BDSZ06","BEDOK SOUTH","BMSZ17","CITY TERMINALS",418
"2083","BDSZ06","BEDOK SOUTH","BPSZ01","SENJA",5
"2084","BDSZ06","BEDOK SOUTH","BPSZ02","SAUJANA",25
"2085","BDSZ06","BEDOK SOUTH","BPSZ03","FAJAR",6
"2086","BDSZ06","BEDOK SOUTH","BPSZ04","BANGKIT",12
"2087","BDSZ06","BEDOK SOUTH","BPSZ05","JELEBU",14
"2088","BDSZ06","BEDOK SOUTH","BPSZ06","DAIRY FARM",245
"2089","BDSZ06","BEDOK SOUTH","BPSZ07","NATURE RESERVE",538
"2090","BDSZ06","BEDOK SOUTH","BSSZ01","UPPER THOMSON",1469
"2091","BDSZ06","BEDOK SOUTH","BSSZ03","BISHAN EAST",5376
"2092","BDSZ06","BEDOK SOUTH","BTSZ01","ANAK BUKIT",1040
"2093","BDSZ06","BEDOK SOUTH","BTSZ03","HOLLAND ROAD",1038
"2094","BDSZ06","BEDOK SOUTH","BTSZ06","CORONATION ROAD",1174
"2095","BDSZ06","BEDOK SOUTH","BTSZ07","LEEDON PARK",1502
"2096","BDSZ06","BEDOK SOUTH","BTSZ08","FARRER COURT",190
"2097","BDSZ06","BEDOK SOUTH","CHSZ03","CHANGI AIRPORT",27793
"2098","BDSZ06","BEDOK SOUTH","CKSZ01","TECK WHYE",102
"2099","BDSZ06","BEDOK SOUTH","CKSZ02","KEAT HONG",352
"2100","BDSZ06","BEDOK SOUTH","CKSZ03","CHOA CHU KANG CENTRAL",1977
"2101","BDSZ06","BEDOK SOUTH","CKSZ04","PENG SIANG",176
"2102","BDSZ06","BEDOK SOUTH","CKSZ06","YEW TEE",1271
"2103","BDSZ06","BEDOK SOUTH","CLSZ04","CLEMENTI NORTH",5602
"2104","BDSZ06","BEDOK SOUTH","CLSZ05","WEST COAST",33
"2105","BDSZ06","BEDOK SOUTH","CLSZ06","CLEMENTI CENTRAL",242
"2106","BDSZ06","BEDOK SOUTH","CLSZ07","CLEMENTI WOODS",66
"2107","BDSZ06","BEDOK SOUTH","DTSZ01","BUGIS",94432
"2108","BDSZ06","BEDOK SOUTH","DTSZ02","CITY HALL",28661
"2109","BDSZ06","BEDOK SOUTH","DTSZ03","MARINA CENTRE",6348
"2110","BDSZ06","BEDOK SOUTH","DTSZ05","RAFFLES PLACE",19851
"2111","BDSZ06","BEDOK SOUTH","DTSZ06","CLIFFORD PIER",2189
"2112","BDSZ06","BEDOK SOUTH","DTSZ08","CECIL",2728
"2113","BDSZ06","BEDOK SOUTH","DTSZ09","TANJONG PAGAR",13834
"2114","BDSZ06","BEDOK SOUTH","DTSZ11","CENTRAL SUBZONE",8487
"2115","BDSZ06","BEDOK SOUTH","DTSZ12","BAYFRONT SUBZONE",2288
"2116","BDSZ06","BEDOK SOUTH","GLSZ01","KALLANG WAY",550
"2117","BDSZ06","BEDOK SOUTH","GLSZ02","MACPHERSON",26435
"2118","BDSZ06","BEDOK SOUTH","GLSZ03","KAMPONG UBI",102793
"2119","BDSZ06","BEDOK SOUTH","GLSZ04","ALJUNIED",109578
"2120","BDSZ06","BEDOK SOUTH","GLSZ05","GEYLANG EAST",221317
"2121","BDSZ06","BEDOK SOUTH","HGSZ01","HOUGANG CENTRAL",1205
"2122","BDSZ06","BEDOK SOUTH","HGSZ06","KOVAN",15828
"2123","BDSZ06","BEDOK SOUTH","HGSZ07","LORONG AH SOO",23199
"2124","BDSZ06","BEDOK SOUTH","HGSZ08","TAI SENG",37895
"2125","BDSZ06","BEDOK SOUTH","JESZ02","YUHUA EAST",869
"2126","BDSZ06","BEDOK SOUTH","JESZ04","LAKESIDE",907
"2127","BDSZ06","BEDOK SOUTH","JESZ05","JURONG GATEWAY",7547
"2128","BDSZ06","BEDOK SOUTH","JWSZ04","TAMAN JURONG",2506
"2129","BDSZ06","BEDOK SOUTH","JWSZ09","JURONG WEST CENTRAL",7617
"2130","BDSZ06","BEDOK SOUTH","KLSZ01","BENDEMEER",5072
"2131","BDSZ06","BEDOK SOUTH","KLSZ02","GEYLANG BAHRU",203
"2132","BDSZ06","BEDOK SOUTH","KLSZ03","BOON KENG",7427
"2133","BDSZ06","BEDOK SOUTH","KLSZ04","KAMPONG BUGIS",18700
"2134","BDSZ06","BEDOK SOUTH","KLSZ05","TANJONG RHU",32198
"2135","BDSZ06","BEDOK SOUTH","KLSZ06","LAVENDER",33173
"2136","BDSZ06","BEDOK SOUTH","KLSZ07","KAMPONG JAVA",733
"2137","BDSZ06","BEDOK SOUTH","KLSZ08","KALLANG BAHRU",595
"2138","BDSZ06","BEDOK SOUTH","KLSZ09","CRAWFORD",10188
"2139","BDSZ06","BEDOK SOUTH","MPSZ01","MOUNTBATTEN",28567
"2140","BDSZ06","BEDOK SOUTH","MPSZ02","KATONG",47971
"2141","BDSZ06","BEDOK SOUTH","MPSZ03","MARINE PARADE",311256
"2142","BDSZ06","BEDOK SOUTH","MUSZ01","DHOBY GHAUT",3799
"2143","BDSZ06","BEDOK SOUTH","MUSZ03","BRAS BASAH",2632
"2144","BDSZ06","BEDOK SOUTH","NTSZ02","GOODWOOD PARK",374
"2145","BDSZ06","BEDOK SOUTH","NTSZ03","NEWTON CIRCUS",3010
"2146","BDSZ06","BEDOK SOUTH","NTSZ05","MONK'S HILL",715
"2147","BDSZ06","BEDOK SOUTH","NTSZ06","ISTANA NEGARA",2156
"2148","BDSZ06","BEDOK SOUTH","NVSZ01","BALESTIER",1474
"2149","BDSZ06","BEDOK SOUTH","NVSZ02","MOULMEIN",3731
"2150","BDSZ06","BEDOK SOUTH","ORSZ02","BOULEVARD",8000
"2151","BDSZ06","BEDOK SOUTH","ORSZ03","SOMERSET",7070
"2152","BDSZ06","BEDOK SOUTH","OTSZ02","PEOPLE'S PARK",1861
"2153","BDSZ06","BEDOK SOUTH","OTSZ03","CHINATOWN",16565
"2154","BDSZ06","BEDOK SOUTH","OTSZ04","CHINA SQUARE",24253
"2155","BDSZ06","BEDOK SOUTH","PGSZ01","NORTHSHORE",54
"2156","BDSZ06","BEDOK SOUTH","PGSZ02","PUNGGOL TOWN CENTRE",125
"2157","BDSZ06","BEDOK SOUTH","PGSZ03","MATILDA",725
"2158","BDSZ06","BEDOK SOUTH","PGSZ04","PUNGGOL FIELD",141
"2159","BDSZ06","BEDOK SOUTH","PGSZ05","WATERWAY EAST",198
"2160","BDSZ06","BEDOK SOUTH","PNSZ01","JOO KOON",1164
"2161","BDSZ06","BEDOK SOUTH","PNSZ02","GUL CIRCLE",253
"2162","BDSZ06","BEDOK SOUTH","PRSZ03","PASIR RIS CENTRAL",37920
"2163","BDSZ06","BEDOK SOUTH","PRSZ05","PASIR RIS DRIVE",43890
"2164","BDSZ06","BEDOK SOUTH","QTSZ02","HOLLAND DRIVE",1078
"2165","BDSZ06","BEDOK SOUTH","QTSZ03","COMMONWEALTH",2164
"2166","BDSZ06","BEDOK SOUTH","QTSZ04","TANGLIN HALT",66
"2167","BDSZ06","BEDOK SOUTH","QTSZ06","MEI CHIN",2224
"2168","BDSZ06","BEDOK SOUTH","QTSZ08","ONE NORTH",5027
"2169","BDSZ06","BEDOK SOUTH","QTSZ09","SINGAPORE POLYTECHNIC",2632
